ID,Name,Latitude,Longitude,Elevation,City
K79J,South Alabama Regional At Bill Benton Field Airport,31.3088,-86.393799,310.0,Andalusia/Opp
K79S,Fort Benton Airport,47.84510039999999,-110.63600159999999,2869.0,Fort Benton
K7A0,Greensboro Municipal Airport,32.68149948,-87.66210175,180.0,Greensboro
K7A3,Lanett Municipal Airport,32.81200027,-85.229599,624.0,Lanett
K7A4,Foster Field,42.46640015,-90.16940308,990.0,Apple River
K7A5,Roanoke Municipal Airport,33.12929916,-85.36660004,907.0,Roanoke
K7A6,Stevenson Airport,34.88629913,-85.80329895,644.0,Stevenson
K7A8,Avery County Morrison Field,35.94459915,-81.99569702,2750.0,Spruce Pine
K7B2,Northampton Airport,42.32809829999999,-72.61139679,121.0,Northampton
K7B6,Skylark Airpark,41.9292984,-72.57450104,120.0,Warehouse Point
K7D3,Baldwin Municipal Airport,43.87549973,-85.84210205,828.0,Baldwin
K7D9,Germack Airport,41.77780151,-80.90399933,820.0,Geneva
K7F3,Caddo Mills Municipal Airport,33.03620148,-96.24310303,542.0,Caddo Mills
K7F5,Canton Hackney Airport,32.58620071,-95.86270142,500.0,Canton
K7F7,Clifton Municipal Isenhower Field,31.81679916,-97.56700134,760.0,Clifton
K7G0,Ledgedale Airpark,43.18109894,-77.915802,665.0,Brockport
K7G8,Geauga County Airport,41.44960022,-81.06289673,1174.0,Middlefield
K7G9,Canton Municipal Airport,43.308899,-96.570999,1290.0,Canton
K7I4,Orleans Airport,38.65840149,-86.44300079,655.0,Orleans
K7K4,Ohio County Airport,37.458302,-86.849998,535.0,Hartford
K7K5,Kenmare Municipal Airport,48.66759872,-102.0479965,1962.0,Kenmare
K7K8,Martin Field,42.45420074,-96.47250366,1100.0,So Sioux City
K7L2,Linton Municipal Airport,46.21829987,-100.2450027,1779.0,Linton
K7L8,Post-Air Airport,39.75,-86.01390076,861.0,Indianapolis
K7M1,Mc Gehee Municipal Airport,33.62020111,-91.3647995,141.0,Mc Gehee
K7M2,Mountain View Wilcox Memorial Field,35.86449814,-92.09030151,805.0,Mountain View
K7M3,Bearce Airport,34.52930069,-93.52709961,644.0,Mount Ida
K7M4,Osceola Municipal Airport,35.69110107,-90.01010132,234.0,Osceola
K7M5,Ozark Franklin County Airport,35.51070023,-93.83930206,648.0,Ozark
K7M8,Rector Airport,36.25009918,-90.31950378,281.0,Rector
K7M9,Salem Airport,36.35589981,-91.83100128,787.0,Salem
K7N1,Corning Painted Post Airport,42.17589951,-77.11219788,962.0,Corning
K7S0,Ronan Airport,47.56719971,-114.10099790000001,3086.0,Ronan
K7S1,Twin Bridges Airport,45.53379822,-112.3030014,4777.0,Twin Bridges
K7S5,Independence State Airport,44.86700058,-123.197998,180.0,Independence
K7S6,White Sulphur Springs Airport,46.504100799999996,-110.913002,5061.0,White Sulphur Springs
K7S7,Valier Airport,48.29999924,-112.2509995,3820.0,Valier
K7S9,Lenhardt Airpark,45.18040085,-122.74299620000001,165.0,Hubbard
K7SP,Seven Springs Airport,40.00999832,-79.32189941,2907.0,Seven Springs Borough
K7T7,Skywest Inc Airport,31.85849953,-102.0739975,2800.0,Midland
K7V2,North Fork Valley Airport,38.83169937,-107.6460037,5798.0,Paonia
K7V3,Big Foot Airfield,42.52569962,-88.65299988,951.0,Walworth
K7V5,Brush Municipal Airport,40.26390076,-103.5810013,4280.0,Brush
K7V6,Camp Guernsey Airport,42.25960159,-104.7279968,4400.0,Guernsey
K7V7,Red Cloud Municipal Airport,40.08470154,-98.54060364,1744.0,Red Cloud
K7V8,Julesburg Municipal Airport,40.97079849,-102.31500240000001,3495.0,Julesburg
K7V9,City of Las Animas Bent County Airport,38.05279922,-103.2369995,3915.0,Las Animas
K7W5,Henry County Airport,41.374298100000004,-84.06790161,683.0,Napoleon
K7W6,Hyde County Airport,35.56240082,-75.9552002,8.0,Engelhard
K7Y4,Bagley Municipal Airport,47.52500153,-95.3608017,1500.0,Bagley
K80D,Clare County Airport,44.05279922,-84.8125,1142.0,Harrison
K80F,Antlers Municipal Airport,34.19260025,-95.64990234,575.0,Antlers
K80T,Quincy Municipal Airport,47.211601,-119.839996,1271.0,Quincy
K81B,Oxford County Regional Airport,44.15739822,-70.48130035,346.0,Oxford
K81R,San Saba County Municipal Airport,31.23520088,-98.71700287,1249.0,San Saba
K82A,Marion County Airport,32.28239822,-84.50350189,682.0,Buena Vista
K82C,Mauston New Lisbon Union Airport,43.83869934,-90.13770294,906.0,New Lisbon
K82J,Ferguson Airport,30.3987999,-87.34860229,27.0,Pensacola
K82V,Pine Bluffs Municipal Airport,41.15330124,-104.1299973,5152.0,Pine Bluffs
K83D,Mackinac County Airport,45.89170074,-84.73809814,624.0,St Ignace
K84D,Cheyenne Eagle Butte Airport,44.98440170000001,-101.2509995,2448.0,Eagle Butte
K84R,Smithville Crawford Municipal Airport,30.03050041,-97.16690063,323.0,Smithville
K86F,Carnegie Municipal Airport,35.12360001,-98.57520294,1354.0,Carnegie
K87,Hiawatha Municipal Airport,39.87919998,-95.52529907,1130.0,Hiawatha
K87I,Yazoo County Airport,32.8832016,-90.46360016,104.0,Yazoo City
K87K,El Dorado Springs Memorial Airport,37.85670089999999,-93.99909973,931.0,El Dorado Springs
K87Y,Blackhawk Airfield,43.10490036,-89.1855011,920.0,Madison
K88J,Allendale County Airport,32.99509811,-81.27020264,161.0,Allendale
K88M,Eureka Airport,48.97380066,-115.07599640000001,2668.0,Eureka
K88R,Spicewood Airport,30.47800064,-98.12110138,830.0,Spicewood
K8A0,Albertville Regional Airport/Thomas J Brumlik Field,34.22909927,-86.25579834,1032.0,Albertville
K8A1,Guntersville Municipal Joe Starnes Field,34.39939879999999,-86.27020264,615.0,Guntersville
K8A3,Livingston Municipal Airport,36.41210175,-85.31159973,1372.0,Livingston
K8A6,Wilgrove Air Park,35.21379852,-80.67009735,799.0,Charlotte
K8B0,Steven A. Bean Municipal Airport,44.991902,-70.664597,1825.0,Rangeley
K8B1,Hawthorne Feather Airpark,43.06669998,-71.89949799,600.0,Hillsboro
K8B5,Tanner Hiller Airport,42.35639954,-72.13009644,584.0,Barre/Barre Plains
K8C4,Mathews Memorial Airport,41.76340103,-91.1529007,840.0,Tipton
K8D1,New Holstein Municipal Airport,43.94419861,-88.1135025,992.0,New Holstein
K8D3,Sisseton Municipal Airport,45.67079926,-96.99620056,1161.0,Sisseton
K8D7,Clark County Airport,44.89500046,-97.71080017,1792.0,Clark
K8F3,Crosbyton Municipal Airport,33.62379837,-101.2409973,3018.0,Crosbyton
K8F5,Greater Morris County Airport,33.12680054,-94.69879913,402.0,Daingerfield
K8F6,Murdo Municipal Airport,43.8517,-100.711998,2263.0,Murdo
K8G1,Willard Airport,41.0387001,-82.72460175,967.0,Willard
K8G2,Corry Lawrence Airport,41.90760039999999,-79.64109802,1766.0,Corry
K8G6,Harrison County Airport,40.23839951,-81.01290131,1174.0,Cadiz
K8J7,Tomlinson Field,47.69639969,-99.1312027,1533.0,New Rockford
K8K2,Harper Municipal Airport,37.27819824,-98.04350281,1427.0,Harper
K8M1,Booneville Baldwyn Airport,34.59080124,-88.64759827,384.0,Booneville/Baldwyn
K8M8,Garland Airport,44.80649948,-84.27619934,1218.0,Lewiston
K8M9,Providence Webster County Airport,37.42480087,-87.73609924,393.0,Providence
K8N2,Skydive Chicago Airport,41.39979935,-88.79389954,616.0,Ottawa
K8N8,Danville Airport,40.95149994,-76.6427002,559.0,Danville
K8S0,Starr Browning Airstrip,48.60139847,-113.1149979,4655.0,Browning
K8S1,Polson Airport,47.69540024,-114.1849976,2941.0,Polson
K8T6,Live Oak County Airport,28.3628006,-98.11650085,129.0,George West
K8T8,San Geronimo Airpark,29.51049995,-98.79840088,1040.0,San Antonio
K8U2,Schafer Usfs Airport,48.08750153,-113.2509995,4855.0,Schafer
K8U6,Terry Airport,46.77709961,-105.3130035,2283.0,Terry
K8U8,Townsend Airport,46.33119965,-111.4830017,3893.0,Townsend
K8V1,Astronaut Kent Rominger Airport,37.71360016,-106.3539963,7949.0,Del Norte
K8V2,Stuart Atkinson Municipal Airport,42.5625,-99.03790283,2130.0,Atkinson
K8V3,Parkston Municipal Airport,43.37919998,-97.97119904,1415.0,Parkston
K8V7,Springfield Municipal Airport,37.458698,-102.61799599999999,4390.0,Springfield
K8W2,New Market Airport,38.65570068,-78.70809937,975.0,New Market
K8WC,Washington County Airport,37.92919922,-90.73149872,959.0,Potosi
K8Y6,Leaders Clear Lake Airport,45.44440079,-93.97109985,990.0,Clear Lake
K90F,Broken Bow Airport,34.01399994,-94.75859833,404.0,Broken Bow
K91,Horton Municipal Airport,39.67919922,-95.53359985,1134.0,Horton
K91F,Arrowhead Airport,35.15629959,-95.62129974,851.0,Canadian
K92F,Chattanooga Sky Harbor Airport,34.36869812,-98.68209839,1135.0,Chattanooga
K93C,Richland Airport,43.28340149,-90.2983017,742.0,Richland Center
K93F,Mignon Laird Municipal Airport,35.60749817,-99.70469666,2084.0,Cheyenne
K93Y,David City Municipal Airport,41.23089981,-97.12290192,1617.0,David City
K94E,Whiskey Creek Airport,32.76200104,-108.20800020000001,6126.0,Silver City
K94K,Cassville Municipal Airport,36.69739914,-93.90049744,1482.0,Cassville
K94R,Lackey Aviation Airport,29.26609993,-96.00769806,90.0,Wharton
K95D,Beulah Airport,47.25080109,-101.814003,1791.0,Beulah
K95E,Stallion Army Air Field,33.81900024,-106.6449966,4925.0,Socorro
K95F,Cleveland Municipal Airport,36.28379822,-96.46330261,912.0,Cleveland
K96,Tuscola Airport,39.78089905,-88.30619812,665.0,Tuscola
K96D,Walhalla Municipal Airport,48.94060135,-97.90280151,953.0,Walhalla
K97M,Ekalaka Airport,45.87779999,-104.5370026,3503.0,Ekalaka
K98,Allison Municipal Airport,42.76390076,-92.80439758,1053.0,Allison
K98D,Onida Municipal Airport,44.70080185,-100.10099790000001,1874.0,Onida
K99N,Bamberg County Airport,33.30450058,-81.10839844,231.0,Bamberg
K99V,Crawford Airport,38.70420074,-107.6439972,6470.0,Crawford
K9A0,Lumpkin County Wimpys Airport,34.57929993,-84.02069855,1311.0,Dahlonega
K9A1,Covington Municipal Airport,33.63249969,-83.84960175,809.0,Covington
K9A4,Lawrence County Airport,34.659401,-87.348801,588.0,Courtland
K9A5,Barwick Lafayette Airport,34.68859863,-85.29039764,777.0,Lafayette
K9C8,Evart Municipal Airport,43.89590073,-85.27919769,1018.0,Evart
K9D0,Highmore Municipal Airport,44.54159927,-99.44619751,1854.0,Highmore
K9D1,Gregory Municipal Airport - Flynn Field,43.22169876,-99.40329742,2168.0,Gregory
K9D2,Harding County Airport,45.58060074,-103.5299988,2889.0,Buffalo
K9D4,Deck Airport,40.35179901,-76.32959747,523.0,Myerstown
K9D7,Cando Municipal Airport,48.47999954,-99.23590088,1481.0,Cando
K9D9,Hastings Airport,42.66360092,-85.34629822,801.0,Hastings
K9F0,Dublin Municipal Airport,32.06819916,-98.32530212,1495.0,Dublin
K9F8,Hoven Municipal Airport,45.257599,-99.797798,1884.0,Hoven
K9F9,Sycamore Strip,32.62850189,-97.35359955,760.0,Fort Worth
K9G2,Prices Airport,42.80759811,-83.76989746,920.0,Linden
K9G3,Akron Airport,43.02109909,-78.48249817,840.0,Akron
K9G8,Ebensburg Airport,40.46120071,-78.77519989,2099.0,Ebensburg
K9K7,Ellsworth Municipal Airport,38.75040054,-98.22930145,1615.0,Ellsworth
K9K8,Kingman Airport Clyde Cessna Field,37.66899872,-98.12390137,1607.0,Kingman
K9L2,Edwards Af Aux North Base Airport,34.99079895,-117.862999,2299.0,Edwards
K9M4,Ackerman Choctaw County Airport,33.30350113,-89.22840118,552.0,Ackerman
K9M6,Kelly Airport,32.849201199999996,-91.40390015,112.0,Oak Grove
K9M8,Sheridan Municipal Airport,34.32839966,-92.35099792,232.0,Sheridan
K9S2,Scobey Airport,48.80770111,-105.439003,2432.0,Scobey
K9S4,Mineral County Airport,47.16830063,-114.8539963,2787.0,Superior
K9S5,Three Forks Airport,45.87810135,-111.5690002,4089.0,Three Forks
K9S9,Lexington Airport,45.45410156,-119.6900024,1634.0,Lexington
K9U0,Turner Airport,48.85419846,-108.4089966,3049.0,Turner
K9U3,Austin Airport,39.4679985,-117.1949997,5730.0,Austin
K9U4,Dixon Airport,41.03829956,-107.49700159999998,6520.0,Dixon
K9U7,Currant Ranch Airport,38.73600006,-115.4800034,5181.0,Currant
K9V5,Modisett Airport,42.73749924,-102.4449997,3751.0,Rushville
K9V6,Martin Municipal Airport,43.16559982,-101.7129974,3293.0,Martin
K9V7,Eads Municipal Airport,38.47510147,-102.810997,4245.0,Eads
K9V9,Chamberlain Municipal Airport,43.76610184,-99.32129669,1695.0,Chamberlain
K9X1,Williams Airport,30.15340042,-95.32199859999999,122.0,Porter
K9Y1,Weydahl Field,47.39279938,-102.7710037,2256.0,Killdeer
KA08,Vaiden Field,32.51240158,-87.38559723,225.0,Marion
KA09,Eagle Airpark,34.88750076,-114.6159973,485.0,Bullhead City
KA20,Sun Valley Airport,35.01250076,-114.5630035,725.0,Bullhead City
KA24,California Pines Airport,41.41239929,-120.6839981,4398.0,Alturas
KA30,Scott Valley Airport,41.55820084,-122.8550034,2728.0,Fort Jones
KA32,Butte Valley Airport,41.8871994,-121.97599790000001,4243.0,Dorris
KA34,Dayton Valley Airpark,39.23839951,-119.5550003,4414.0,Dayton/Carson City
KA39,Ak-Chin Regional Airport,32.990806,-111.91852800000001,1300.0,Maricopa
KA50,Colorado Springs East Airport,38.87440109,-104.4100037,6145.0,Ellicott
KAAA,Logan County Airport,40.15869904,-89.33499908,597.0,Lincoln
KAAF,Apalachicola Regional Airport,29.72750092,-85.02749634,20.0,Apalachicola
KAAO,Colonel James Jabara Airport,37.74760056,-97.22109985,1421.0,Wichita
KAAS,Taylor County Airport,37.35829926,-85.30940247,921.0,Campbellsville
KAAT,Alturas Municipal Airport,41.48300171,-120.5650024,4378.0,Alturas
KABE,Lehigh Valley International Airport,40.65209961,-75.44080353,393.0,Allentown
KABI,Abilene Regional Airport,32.41130066,-99.68190002,1791.0,Abilene
KABQ,Albuquerque International Sunport Airport,35.040199,-106.609001,5355.0,Albuquerque
KABR,Aberdeen Regional Airport,45.44910049,-98.42179871,1302.0,Aberdeen
KABY,Southwest Georgia Regional Airport,31.53549957,-84.19450378,197.0,Albany
KACB,Antrim County Airport,44.988602,-85.198402,623.0,Bellaire
KACJ,Souther Field,32.110801699999996,-84.18890381,468.0,Americus
KACK,Nantucket Memorial Airport,41.25310135,-70.06020355,47.0,Nantucket
KACP,Allen Parish Airport,30.75029945,-92.68830109,107.0,Oakdale
KACQ,Waseca Municipal Airport,44.07350159,-93.55290222,1126.0,Waseca
KACT,Waco Regional Airport,31.61129951,-97.23049927,516.0,Waco
KACV,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221.0,Arcata/Eureka
KACY,Atlantic City International Airport,39.45759964,-74.57720184,75.0,Atlantic City
KACZ,Henderson Field,34.71789932,-78.00360107,39.0,Wallace
KADC,Wadena Municipal Airport,46.45029831,-95.21099854,1369.0,Wadena
KADG,Lenawee County Airport,41.86769867,-84.07730103,798.0,Adrian
KADH,Ada Regional Airport,34.804297999999996,-96.67130300000001,1016.0,Ada
KADM,Ardmore Municipal Airport,34.30301,-97.01963420000001,777.0,Ardmore
KADS,Addison Airport,32.96860123,-96.83640289,644.0,Dallas
KADT,Atwood-Rawlins County City Airport,39.84009933,-101.0419998,2991.0,Atwood
KADU,Audubon County Airport,41.70140076,-94.92050171,1287.0,Audubon
KADW,Andrews Air Force Base,38.810798999999996,-76.866997,280.0,Camp Springs
KAEG,Double Eagle II Airport,35.14519882,-106.79499820000001,5837.0,Albuquerque
KAEJ,Central Colorado Regional Airport,38.81420135,-106.1210022,7946.0,Buena Vista
KAEL,Albert Lea Municipal Airport,43.68149948,-93.36720276,1260.0,Albert Lea
KAEX,Alexandria International Airport,31.32740021,-92.54979706,89.0,Alexandria
KAFF,USAF Academy Airfield,38.96969986,-104.81300350000001,6572.0,Colorado Springs
KAFJ,Washington County Airport,40.13650131,-80.29019928,1184.0,Washington
KAFK,Nebraska City Municipal Airport,40.60689926,-95.86569977,1165.0,Nebraska City
KAFN,Jaffrey Airport Silver Ranch Airport,42.80509949,-72.00299835,1040.0,Jaffrey
KAFO,Afton Municipal Airport,42.71120071,-110.9420013,6221.0,Afton
KAFP,Anson County Airport - Jeff Cloud Field,35.020599,-80.07710300000001,300.0,Wadesboro
KAFW,Fort Worth Alliance Airport,32.98759842,-97.31880188,722.0,Fort Worth
KAGC,Allegheny County Airport,40.35440063,-79.93019867,1252.0,Pittsburgh
KAGO,Magnolia Municipal Airport,33.22800064,-93.21700287,319.0,Magnolia
KAGR,MacDill Air Force Base Auxiliary Field,27.65060043,-81.34940338,68.0,Avon Park
KAGS,Augusta Regional At Bush Field,33.36989975,-81.96450043,144.0,Augusta
KAGZ,Wagner Municipal Airport,43.06330109,-98.29620361,1475.0,Wagner
KAHC,Amedee Army Air Field,40.26620102,-120.15299990000001,4012.0,Herlong
KAHH,Amery Municipal Airport,45.28110123,-92.37539673,1088.0,Amery
KAHN,Athens Ben Epps Airport,33.94860077,-83.32630157,808.0,Athens
KAHQ,Wahoo Municipal Airport,41.24129868,-96.59400177,1224.0,Wahoo
KAIA,Alliance Municipal Airport,42.05319977,-102.8040009,3931.0,Alliance
KAIB,Hopkins Field,38.23880005,-108.5630035,5940.0,Nucla
KAID,Anderson Municipal Darlington Field,40.10860062,-85.61299896,919.0,Anderson
KAIG,Langlade County Airport,45.15420151,-89.11070251,1521.0,Antigo
KAIK,Aiken Municipal Airport,33.64939879999999,-81.68499756,528.0,Aiken
KAIO,Atlantic Municipal Airport,41.40729904,-95.04689789,1165.0,Atlantic
KAIT,Aitkin Municipal Steve Kurtz Field,46.54840088,-93.67680359,1205.0,Aitkin
KAIV,George Downer Airport,33.106499,-88.1978,150.0,Aliceville
KAIZ,Lee C Fine Memorial Airport,38.09600067,-92.54949951,869.0,Kaiser Lake Ozark
KAJG,Mount Carmel Municipal Airport,38.60649872,-87.72669983,429.0,Mount Carmel
KAJO,Corona Municipal Airport,33.89770126,-117.60199740000002,533.0,Corona
KAJR,Habersham County Airport,34.49990082,-83.55670166,1448.0,Cornelia
KAJZ,Blake Field,38.78639984,-108.064003,5193.0,Delta
KAKH,Gastonia Municipal Airport,35.202597999999995,-81.149902,798.0,Gastonia
KAKO,Colorado Plains Regional Airport,40.17559814,-103.22200009999999,4714.0,Akron
KAKQ,Wakefield Municipal Airport,36.98720169,-77.00109863,113.0,Wakefield
KAKR,Akron Fulton International Airport,41.03749847,-81.46690369,1067.0,Akron
KALB,Albany International Airport,42.74829865,-73.80169678,285.0,Albany
KALI,Alice International Airport,27.74090004,-98.02690125,178.0,Alice
KALM,Alamogordo White Sands Regional Airport,32.83990097,-105.9909973,4200.0,Alamogordo
KALN,St Louis Regional Airport,38.89030075,-90.04599762,544.0,Alton/St Louis
KALO,Waterloo Regional Airport,42.55709839,-92.40029907,873.0,Waterloo
KALS,San Luis Valley Regional Bergman Field,37.434898,-105.866997,7539.0,Alamosa
KALW,Walla Walla Regional Airport,46.09489822,-118.288002,1194.0,Walla Walla
KALX,Thomas C Russell Field,32.91469955,-85.96299744,686.0,Alexander City
KAMA,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607.0,Amarillo
KAMG,Bacon County Airport,31.53610039,-82.50659943,200.0,Alma
KAMN,Gratiot Community Airport,43.32210159,-84.68800354,754.0,Alma
KAMT,Alexander Salamon Airport,38.85150146,-83.56629944,896.0,West Union
KAMW,Ames Municipal Airport,41.992001,-93.621803,956.0,Ames
KANB,Anniston Metropolitan Airport,33.58819962,-85.85810089,612.0,Anniston
KAND,Anderson Regional Airport,34.49459839,-82.70939636,782.0,Anderson
KANE,Anoka County-Blaine (Janes Field) Airport,45.145,-93.211401,912.0,Minneapolis
KANJ,Sault Ste Marie Municipal Sanderson Field,46.47919846,-84.36840057,716.0,Sault Ste Marie
KANK,Harriet Alexander Field,38.53829956,-106.04900359999999,7523.0,Salida
KANP,Lee Airport,38.942902000000004,-76.568398,34.0,Annapolis
KANQ,Tri State Steuben County Airport,41.639702,-85.083504,995.0,Angola
KANW,Ainsworth Municipal Airport,42.579201,-99.99299599999999,2589.0,Ainsworth
KANY,Anthony Municipal Airport,37.158501,-98.07959699999999,1340.0,Anthony
KAOC,Arco Butte County Airport,43.6035,-113.334,5332.0,Arco
KAOH,Lima Allen County Airport,40.706902,-84.026703,975.0,Lima
KAOO,Altoona Blair County Airport,40.29639816,-78.31999969,1503.0,Altoona
KAOV,Ava Bill Martin Memorial Airport,36.97190094,-92.68190002,1311.0,Ava
KAPA,Centennial Airport,39.57009888,-104.84899899999999,5885.0,Denver
KAPC,Napa County Airport,38.2132,-122.280998,35.0,Napa
KAPF,Naples Municipal Airport,26.15259933,-81.77529907,8.0,Naples
KAPG,Phillips Army Air Field,39.466202,-76.1688,57.0,Aberdeen Proving Grounds(Aberdeen)
KAPH,A P Hill AAF (Fort A P Hill) Airport,38.068902,-77.318298,220.0,Fort A. P. Hill
KAPN,Alpena County Regional Airport,45.07809829999999,-83.56030273,690.0,Alpena
KAPT,Marion County Brown Field,35.060699,-85.585297,641.0,Jasper
KAPV,Apple Valley Airport,34.57529831,-117.185997,3062.0,Apple Valley
KAPY,Zapata County Airport,26.96879959,-99.24890137,422.0,Zapata
KAQO,Llano Municipal Airport,30.78370094,-98.66200256,1102.0,Llano
KAQP,Appleton Municipal Airport,45.22750092,-96.00430298,1020.0,Appleton
KAQR,Atoka Municipal Airport,34.39830017,-96.14810181,590.0,Atoka
KAQW,Harriman and West Airport,42.69589996,-73.17040253,654.0,North Adams
KARA,Acadiana Regional Airport,30.0378,-91.883904,24.0,New Iberia
KARB,Ann Arbor Municipal Airport,42.22299957,-83.74559784,839.0,Ann Arbor
KARG,Walnut Ridge Regional Airport,36.124666999999995,-90.925111,279.0,Walnut Ridge
KARM,Wharton Regional Airport,29.25429916,-96.15440369,100.0,Wharton
KARR,Aurora Municipal Airport,41.77190018,-88.47570038,712.0,Chicago/Aurora
KART,Watertown International Airport,43.991901399999996,-76.021698,325.0,Watertown
KARV,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,1629.0,Minocqua-Woodruff
KARW,Beaufort County Airport,32.41220093,-80.63439941,10.0,Beaufort
KASD,Slidell Airport,30.345100399999996,-89.82080078,29.0,Slidell
KASE,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,7820.0,Aspen
KASG,Springdale Municipal Airport,36.17639923,-94.11930084,1353.0,Springdale
KASH,Boire Field,42.78170013,-71.51480103,199.0,Nashua
KASJ,Tri County Airport,36.29750061,-77.17089844,68.0,Ahoskie
KASL,Harrison County Airport,32.52050018,-94.30780029,357.0,Marshall
KASN,Talladega Municipal Airport,33.56990051,-86.05090332,529.0,Talladega
KAST,Astoria Regional Airport,46.15800095,-123.8789978,15.0,Astoria
KASW,Warsaw Municipal Airport,41.27470016,-85.84010315,850.0,Warsaw
KASX,John F Kennedy Memorial Airport,46.54850006,-90.91899872,827.0,Ashland
KASY,Ashley Municipal Airport,46.02389908,-99.35260009999999,2032.0,Ashley
KATA,Hall Miller Municipal Airport,33.10179901,-94.19529724,280.0,Atlanta
KATL,Hartsfield Jackson Atlanta International Airport,33.63669968,-84.42810059,1026.0,Atlanta
KATS,Artesia Municipal Airport,32.85250092,-104.4680023,3541.0,Artesia
KATW,Appleton International Airport,44.258098600000004,-88.51909637,918.0,Appleton
KATY,Watertown Regional Airport,44.91400146,-97.15470123,1749.0,Watertown
KAUG,Augusta State Airport,44.320598600000004,-69.79730225,352.0,Augusta
KAUH,Aurora Municipal Al Potter Field,40.89410019,-97.99459839,1803.0,Aurora
KAUM,Austin Municipal Airport,43.66500092,-92.93340302,1234.0,Austin
KAUN,Auburn Municipal Airport,38.95479965,-121.0820007,1539.0,Auburn
KAUO,Auburn Opelika Robert G. Pitts Airport,32.61510086,-85.43399811,777.0,Auburn
KAUS,Austin Bergstrom International Airport,30.19449997,-97.66989899,542.0,Austin
KAUW,Wausau Downtown Airport,44.92620087,-89.62660217,1201.0,Wausau
KAVC,Mecklenburg Brunswick Regional Airport,36.68830109,-78.05449677,441.0,South Hill
KAVK,Alva Regional Airport,36.77320099,-98.66989899,1474.0,Alva
KAVL,Asheville Regional Airport,35.43619919,-82.54180145,2165.0,Asheville
KAVO,Avon Park Executive Airport,27.59119987,-81.52780151,160.0,Avon Park
KAVP,Wilkes Barre Scranton International Airport,41.33850098,-75.7233963,962.0,Wilkes-Barre/Scranton
KAVQ,Marana Regional Airport,32.4095993,-111.21800230000001,2031.0,Tucson
KAVX,Catalina Airport,33.4049,-118.416,1602.0,Avalon
KAWG,Washington Municipal Airport,41.27610016,-91.67340088,754.0,Washington
KAWM,West Memphis Municipal Airport,35.13510132,-90.23439789,212.0,West Memphis
KAWO,Arlington Municipal Airport,48.16070175,-122.1589966,142.0,Arlington
KAXA,Algona Municipal Airport,43.07789993,-94.27200317,1219.0,Algona
KAXH,Houston Southwest Airport,29.506099699999996,-95.47689819,68.0,Houston
KAXN,Chandler Field,45.86629868,-95.3946991,1425.0,Alexandria
KAXQ,Clarion County Airport,41.22579956,-79.44100189,1458.0,Clarion
KAXS,Altus Quartz Mountain Regional Airport,34.697952,-99.3385,1433.0,Altus
KAXV,Neil Armstrong Airport,40.49340057,-84.29889679,913.0,Wapakoneta
KAXX,Angel Fire Airport,36.42200089,-105.29000090000001,8380.0,Angel Fire
KAYS,Waycross Ware County Airport,31.24909973,-82.39550018,142.0,Waycross
KAYX,Arnold Air Force Base,35.39260101,-86.08580017,1067.0,Tullahoma
KAZC,Colorado City Municipal Airport,36.9598999,-113.0139999,4874.0,Colorado City
KAZE,Hazlehurst Airport,31.88470078,-82.64739990000001,255.0,Hazlehurst
KAZO,Kalamazoo Battle Creek International Airport,42.23490143,-85.55210114,874.0,Kalamazoo
KB16,Whitfords Airport,43.08029938,-76.53839874,400.0,Weedsport
KB19,Biddeford Municipal Airport,43.46409988,-70.47239685,157.0,Biddeford
KB21,Sugarloaf Regional Airport,45.08620071,-70.21620178,885.0,Carrabassett
KBAB,Beale Air Force Base,39.13610077,-121.4369965,113.0,Marysville
KBAD,Barksdale Air Force Base,32.50180054,-93.66269684,166.0,Bossier City
KBAF,Westfield-Barnes Regional Airport,42.157799,-72.715599,271.0,Westfield/Springfield
KBAK,Columbus Municipal Airport,39.26190186,-85.89630127,656.0,Columbus
KBAM,Battle Mountain Airport,40.59899902,-116.8740005,4532.0,Battle Mountain
KBAX,Huron County Memorial Airport,43.78020096,-82.98539734,763.0,Bad Axe
KBAZ,New Braunfels Municipal Airport,29.7045002,-98.04219818,651.0,New Braunfels
KBBB,Benson Municipal Airport,45.33190155,-95.65059662,1039.0,Benson
KBBD,Curtis Field,31.17930031,-99.32389832,1827.0,Brady
KBBP,Marlboro County Jetport H.E. Avent Field,34.62170029,-79.73439789,147.0,Bennettsville
KBBW,Broken Bow Municipal Airport,41.43650055,-99.64219666,2547.0,Broken Bow
KBCB,Virginia Tech Montgomery Executive Airport,37.20759964,-80.40779877,2132.0,Blacksburg
KBCE,Bryce Canyon Airport,37.70640183,-112.1449966,7590.0,Bryce Canyon
KBCK,Black River Falls Area Airport,44.250701899999996,-90.8553009,836.0,Black River Falls
KBCT,Boca Raton Airport,26.37849998,-80.10769653,13.0,Boca Raton
KBDE,Baudette International Airport,48.72840118,-94.61219788,1086.0,Baudette
KBDG,Blanding Municipal Airport,37.58330154,-109.4830017,5868.0,Blanding
KBDJ,Boulder Junction Payzer Airport,46.13740158,-89.64600372,1666.0,Boulder Junction
